week,producer_code,product_id,Product,quantity.x,cost.x,price.x,quantity.y,cost.y,price.y,undelivered,unplanned,discrepancy,Category,Category,Category 2,Category 3,Owns Land,Owns Water
8/28/22,TEB,3854,"Greens, Pumpkin Vine",12,36.5,40.52,12,36.5,40.52,0,0,0.00%,Greens, Pumpkin Vine,,,TRUE,FALSE
8/28/22,TXI,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,FALSE,FALSE
8/28/22,TXI,3758,"Eggplant, African (Bitter ball)",11,24,26.64,22,24,26.64,0,0,100.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
8/28/22,TXI,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,NA,Greens, Sweet Potato Leaves,,,FALSE,FALSE
8/28/22,TXI,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,FALSE,FALSE
8/28/22,YMF,3132,"Carrots, Rainbow",11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,TRUE
8/28/22,YMF,3668,"Eggplant, Japanese",10,34.25,38.02,NA,NA,NA,1,0,NA,Eggplant, Japanese,,,FALSE,TRUE
8/28/22,YMF,3702,"Greens, Malabar",14,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,FALSE,TRUE
8/28/22,YMF,3853,"Greens, Eggplant Leaves - 12 bunch",20,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,FALSE,TRUE
9/4/22,AGF,3201,"Tomatoes, Roma",10,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,TRUE,TRUE
9/4/22,BXF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,TRUE,FALSE
9/4/22,BXF,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,TRUE,FALSE
9/4/22,BXF,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,NA,Greens, Sweet Potato Leaves,,,TRUE,FALSE
9/4/22,BXF,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,TRUE,FALSE
9/4/22,BXF,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,TRUE,FALSE
9/4/22,CAL,3153,"Peppers, Jalapeno",12,30,33.3,NA,NA,NA,1,0,NA,Peppers, Jalapeno,,,TRUE,TRUE
9/4/22,CBO,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Kale,,,FALSE,FALSE
9/4/22,CBS,3153,"Peppers, Jalapeno",12,30,33.3,12,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,TRUE,TRUE
9/4/22,CBS,3201,"Tomatoes, Roma",10,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,TRUE,TRUE
9/4/22,CHO,3458,"Peppers, Habanero",10,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,TRUE,FALSE
9/4/22,CHO,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,TRUE,FALSE
9/4/22,CHO,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,TRUE,FALSE
9/4/22,CHO,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,TRUE,FALSE
9/4/22,CLP,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Malabar,,,TRUE,FALSE
9/4/22,CLP,3717,"Eggplant, Globe",10,37,41.07,10,37,41.07,0,0,0.00%,Eggplant, Globe,,,TRUE,FALSE
9/4/22,CLP,3813,"Greens, Kale",10,42.75,47.45,5,42.75,47.45,0,0,-50.00%,Greens, Kale,,,TRUE,FALSE
9/4/22,CLP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,TRUE,FALSE
9/4/22,CLP,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,TRUE,FALSE
9/4/22,CLP,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,TRUE,FALSE
9/4/22,CMA,3813,"Greens, Kale",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Kale,,,FALSE,FALSE
9/4/22,CMU,3755,Carrots,33,36.75,40.79,22,36.75,40.79,0,0,-33.30%,Carrots,,,,FALSE,FALSE
9/4/22,CVP,3702,"Greens, Malabar",12,36.5,40.52,24,36.5,40.52,0,0,100.00%,Greens, Malabar,,,FALSE,FALSE
9/4/22,CVP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
9/4/22,D2D,3754,Cabbage,5,40.75,45.23,NA,NA,NA,1,0,NA,Cabbage,,,,TRUE,TRUE
9/4/22,D2D,3813,"Greens, Kale",5,42.75,47.45,8,42.75,47.45,0,0,60.00%,Greens, Kale,,,TRUE,TRUE
9/4/22,DTF,3202,"Tomatoes, Slicers",36,46,51.06,NA,NA,NA,1,0,NA,Tomatoes, Slicers,,,TRUE,FALSE
9/4/22,HAF,3758,"Eggplant, African (Bitter ball)",11,24,26.64,NA,NA,NA,1,0,NA,Eggplant, African (Bitter ball),,,TRUE,FALSE
9/4/22,HOP,3717,"Eggplant, Globe",10,37,41.07,10,37,41.07,0,0,0.00%,Eggplant, Globe,,,FALSE,TRUE
9/4/22,JWI,3813,"Greens, Kale",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Kale,,,FALSE,FALSE
9/4/22,KAL,3755,Carrots,22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,FALSE
9/4/22,KHF,3153,"Peppers, Jalapeno",12,30,33.3,12,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,FALSE
9/4/22,KHF,3201,"Tomatoes, Roma",36,40.5,44.96,36,40.5,44.96,0,0,0.00%,Tomatoes, Roma,,,FALSE,FALSE
9/4/22,KHF,3202,"Tomatoes, Slicers",30,46,51.06,49,46,51.06,0,0,63.30%,Tomatoes, Slicers,,,FALSE,FALSE
9/4/22,KHF,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,FALSE
9/4/22,KHF,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Eggplant Leaves - 12 bunch,,,FALSE,FALSE
9/4/22,KSL,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
9/4/22,KSL,3828,"Peppers, Bell",10,40.75,45.23,NA,NA,NA,1,0,NA,Peppers, Bell,,,FALSE,FALSE
9/4/22,LDX,3153,"Peppers, Jalapeno",10,30,33.3,NA,NA,NA,1,0,NA,Peppers, Jalapeno,,,FALSE,TRUE
9/4/22,LDX,3458,"Peppers, Habanero",11,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,FALSE,TRUE
9/4/22,LEE,3828,"Peppers, Bell",10,40.75,45.23,10,40.75,45.23,0,0,0.00%,Peppers, Bell,,,#N/A,#N/A
9/4/22,LFF,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,TRUE
9/4/22,LFF,3458,"Peppers, Habanero",25,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,FALSE,TRUE
9/4/22,LFF,3828,"Peppers, Bell",20,40.75,45.23,15,40.75,45.23,0,0,-25.00%,Peppers, Bell,,,FALSE,TRUE
9/4/22,LOF,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/4/22,LOF,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Kale,,,FALSE,FALSE
9/4/22,MFP,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
9/4/22,MFP,3759,Onions,10,46.25,51.34,20,46.25,51.34,0,0,100.00%,Onions,,,,FALSE,FALSE
9/4/22,MFP,3828,"Peppers, Bell",8,40.75,45.23,6,40.75,45.23,0,0,-25.00%,Peppers, Bell,,,FALSE,FALSE
9/4/22,MHA,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
9/4/22,MLG,3364,"Greens, Mustard",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/4/22,MLG,3702,"Greens, Malabar",14,36.5,40.52,14,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,FALSE
9/4/22,MLG,3755,Carrots,22,36.75,40.79,22,36.75,40.79,0,0,0.00%,Carrots,,,,FALSE,FALSE
9/4/22,MLG,3758,"Eggplant, African (Bitter ball)",11,24,26.64,26,24,26.64,0,0,136.40%,Eggplant, African (Bitter ball),,,FALSE,FALSE
9/4/22,MLG,3759,Onions,10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,FALSE
9/4/22,MLG,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
9/4/22,MLG,3854,"Greens, Pumpkin Vine",14,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,FALSE,FALSE
9/4/22,MMO,3364,"Greens, Mustard",5,42.75,47.45,10,42.75,47.45,0,0,100.00%,Greens, Mustard,,,FALSE,FALSE
9/4/22,MMO,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Kale,,,FALSE,FALSE
9/4/22,NTN,3755,Carrots,22,36.75,40.79,22,36.75,40.79,0,0,0.00%,Carrots,,,,FALSE,FALSE
9/4/22,NTN,3813,"Greens, Kale",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens, Kale,,,FALSE,FALSE
9/4/22,PBY,3201,"Tomatoes, Roma",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Tomatoes, Roma,,,FALSE,FALSE
9/4/22,PBY,3717,"Eggplant, Globe",15,37,41.07,15,37,41.07,0,0,0.00%,Eggplant, Globe,,,FALSE,FALSE
9/4/22,PLT,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/4/22,PLT,3458,"Peppers, Habanero",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Peppers, Habanero,,,FALSE,FALSE
9/4/22,PLT,3702,"Greens, Malabar",12,36.5,40.52,49,36.5,40.52,0,0,308.30%,Greens, Malabar,,,FALSE,FALSE
9/4/22,PLT,3758,"Eggplant, African (Bitter ball)",22,24,26.64,22,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
9/4/22,PLT,3853,"Greens, Eggplant Leaves - 12 bunch",20,36.5,40.52,20,36.5,40.52,0,0,0.00%,Greens, Eggplant Leaves - 12 bunch,,,FALSE,FALSE
9/4/22,PLT,3854,"Greens, Pumpkin Vine",26,36.5,40.52,20,36.5,40.52,0,0,-23.10%,Greens, Pumpkin Vine,,,FALSE,FALSE
9/4/22,PZM,3153,"Peppers, Jalapeno",10,30,33.3,NA,NA,NA,1,0,NA,Peppers, Jalapeno,,,FALSE,TRUE
9/4/22,PZM,3458,"Peppers, Habanero",10,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,FALSE,TRUE
9/4/22,RSV,3755,Carrots,22,36.75,40.79,22,36.75,40.79,0,0,0.00%,Carrots,,,,FALSE,FALSE
9/4/22,SRF,3759,Onions,30,46.25,51.34,70,46.25,51.34,0,0,133.30%,Onions,,,,FALSE,TRUE
9/4/22,SXF,3758,"Eggplant, African (Bitter ball)",11,24,26.64,11,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
9/4/22,SXF,3826,"Greens, Sweet Potato Leaves",50,35.25,39.13,100,35.25,39.13,0,0,100.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
9/4/22,TEB,3854,"Greens, Pumpkin Vine",12,36.5,40.52,10,36.5,40.52,0,0,-16.70%,Greens, Pumpkin Vine,,,TRUE,FALSE
9/4/22,TXI,3702,"Greens, Malabar",12,36.5,40.52,12,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,FALSE
9/4/22,TXI,3758,"Eggplant, African (Bitter ball)",11,24,26.64,11,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
9/4/22,TXI,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
9/4/22,TXI,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,NA,Greens, Pumpkin Vine,,,FALSE,FALSE
9/4/22,YMF,3702,"Greens, Malabar",14,36.5,40.52,14,36.5,40.52,0,0,0.00%,Greens, Malabar,,,FALSE,TRUE
9/4/22,YMF,3717,"Eggplant, Globe",10,37,41.07,10,37,41.07,0,0,0.00%,Eggplant, Globe,,,FALSE,TRUE
9/4/22,YMF,3755,Carrots,11,36.75,40.79,22,36.75,40.79,0,0,100.00%,Carrots,,,,FALSE,TRUE
9/4/22,YMF,3853,"Greens, Eggplant Leaves - 12 bunch",20,36.5,40.52,40,36.5,40.52,0,0,100.00%,Greens, Eggplant Leaves - 12 bunch,,,FALSE,TRUE
9/11/22,AGF,3759,Onions,20,46.25,51.34,20,46.25,51.34,0,0,0.00%,Onions,,,,TRUE,TRUE
9/11/22,BXF,3138,"Greens, Collards",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Collards,,,TRUE,FALSE
9/11/22,BXF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,TRUE,FALSE
9/11/22,BXF,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,NA,Greens, Sweet Potato Leaves,,,TRUE,FALSE
9/11/22,CAL,3153,"Peppers, Jalapeno",12,30,33.3,NA,NA,NA,1,0,NA,Peppers, Jalapeno,,,TRUE,TRUE
9/11/22,CAL,3201,"Tomatoes, Roma",15,40.5,44.96,10,40.5,44.96,0,0,-33.30%,Tomatoes, Roma,,,TRUE,TRUE
9/11/22,CAL,3759,Onions,20,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,TRUE,TRUE
9/11/22,CBO,3138,"Greens, Collards",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Collards,,,FALSE,FALSE
9/11/22,CBS,3153,"Peppers, Jalapeno",12,30,33.3,24,30,33.3,0,0,100.00%,Peppers, Jalapeno,,,TRUE,TRUE
9/11/22,CBS,3201,"Tomatoes, Roma",24,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,TRUE,TRUE
9/11/22,CHO,3200,"Tomatoes, Grape",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Tomatoes, Grape,,,TRUE,FALSE
9/11/22,CHO,3458,"Peppers, Habanero",10,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,TRUE,FALSE
9/11/22,CLP,3668,"Eggplant, Japanese",10,34.25,38.02,10,34.25,38.02,0,0,0.00%,Eggplant, Japanese,,,TRUE,FALSE
9/11/22,CLP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,13,35.25,39.13,0,0,30.00%,Greens, Sweet Potato Leaves,,,TRUE,FALSE
9/11/22,CMA,3138,"Greens, Collards",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Collards,,,FALSE,FALSE
9/11/22,CMU,3132,"Carrots, Rainbow",11,36.75,40.79,11,36.75,40.79,0,0,0.00%,Carrots, Rainbow,,,FALSE,FALSE
9/11/22,CMU,3138,"Greens, Collards",10,42.75,47.45,5,42.75,47.45,0,0,-50.00%,Greens, Collards,,,FALSE,FALSE
9/11/22,CMU,3755,Carrots,11,36.75,40.79,10,36.75,40.79,0,0,-9.10%,Carrots,,,,FALSE,FALSE
9/11/22,CTH,3202,"Tomatoes, Slicers",15,46,51.06,15,46,51.06,0,0,0.00%,Tomatoes, Slicers,,,FALSE,FALSE
9/11/22,CVP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
9/11/22,D2D,3138,"Greens, Collards",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens, Collards,,,TRUE,TRUE
9/11/22,D2D,3200,"Tomatoes, Grape",10,40.5,44.96,20,40.5,44.96,0,0,100.00%,Tomatoes, Grape,,,TRUE,TRUE
9/11/22,DTF,3202,"Tomatoes, Slicers",36,46,51.06,36,46,51.06,0,0,0.00%,Tomatoes, Slicers,,,TRUE,FALSE
9/11/22,HAF,3758,"Eggplant, African (Bitter ball)",11,24,26.64,21,24,26.64,0,0,90.90%,Eggplant, African (Bitter ball),,,TRUE,FALSE
9/11/22,JWI,3138,"Greens, Collards",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Collards,,,FALSE,FALSE
9/11/22,KAL,3132,"Carrots, Rainbow",22,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,FALSE
9/11/22,KHF,3153,"Peppers, Jalapeno",12,30,33.3,NA,NA,NA,1,0,NA,Peppers, Jalapeno,,,FALSE,FALSE
9/11/22,KHF,3668,"Eggplant, Japanese",10,34.25,38.02,NA,NA,NA,1,0,NA,Eggplant, Japanese,,,FALSE,FALSE
9/11/22,KHF,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,FALSE
9/11/22,KSL,3202,"Tomatoes, Slicers",15,46,51.06,NA,NA,NA,1,0,NA,Tomatoes, Slicers,,,FALSE,FALSE
9/11/22,KSL,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
9/11/22,KSL,3828,"Peppers, Bell",10,40.75,45.23,NA,NA,NA,1,0,NA,Peppers, Bell,,,FALSE,FALSE
9/11/22,LDX,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,TRUE
9/11/22,LDX,3458,"Peppers, Habanero",11,40.5,44.96,11,40.5,44.96,0,0,0.00%,Peppers, Habanero,,,FALSE,TRUE
9/11/22,LEE,3828,"Peppers, Bell",10,40.75,45.23,10,40.75,45.23,0,0,0.00%,Peppers, Bell,,,#N/A,#N/A
9/11/22,LFF,3153,"Peppers, Jalapeno",10,30,33.3,15,30,33.3,0,0,50.00%,Peppers, Jalapeno,,,FALSE,TRUE
9/11/22,LFF,3458,"Peppers, Habanero",25,40.5,44.96,3,40.5,44.96,0,0,-88.00%,Peppers, Habanero,,,FALSE,TRUE
9/11/22,LFF,3828,"Peppers, Bell",20,40.75,45.23,10,40.75,45.23,0,0,-50.00%,Peppers, Bell,,,FALSE,TRUE
9/11/22,LOF,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/11/22,LVO,3138,"Greens, Collards",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Collards,,,TRUE,TRUE
9/11/22,MFP,3153,"Peppers, Jalapeno",10,30,33.3,20,30,33.3,0,0,100.00%,Peppers, Jalapeno,,,FALSE,FALSE
9/11/22,MFP,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/11/22,MFP,3458,"Peppers, Habanero",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Peppers, Habanero,,,FALSE,FALSE
9/11/22,MFP,3759,Onions,10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,FALSE
9/11/22,MFP,3828,"Peppers, Bell",10,40.75,45.23,10,40.75,45.23,0,0,0.00%,Peppers, Bell,,,FALSE,FALSE
9/11/22,MHA,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
9/11/22,MHG,3200,"Tomatoes, Grape",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Tomatoes, Grape,,,TRUE,TRUE
9/11/22,MLG,3364,"Greens, Mustard",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/11/22,MLG,3755,Carrots,22,36.75,40.79,27,36.75,40.79,0,0,22.70%,Carrots,,,,FALSE,FALSE
9/11/22,MLG,3758,"Eggplant, African (Bitter ball)",11,24,26.64,6,24,26.64,0,0,-45.50%,Eggplant, African (Bitter ball),,,FALSE,FALSE
9/11/22,MLG,3759,Onions,10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,FALSE
9/11/22,MLG,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
9/11/22,MMO,3364,"Greens, Mustard",5,42.75,47.45,10,42.75,47.45,0,0,100.00%,Greens, Mustard,,,FALSE,FALSE
9/11/22,PBY,3201,"Tomatoes, Roma",9,40.5,44.96,14,40.5,44.96,0,0,55.60%,Tomatoes, Roma,,,FALSE,FALSE
9/11/22,PBY,3592,Broccoli,27,37,41.07,16,37,41.07,0,0,-40.70%,Broccoli,,,,FALSE,FALSE
9/11/22,PBY,3668,"Eggplant, Japanese",10,34.25,38.02,10,34.25,38.02,0,0,0.00%,Eggplant, Japanese,,,FALSE,FALSE
9/11/22,PLT,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens, Mustard,,,FALSE,FALSE
9/11/22,PLT,3458,"Peppers, Habanero",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Peppers, Habanero,,,FALSE,FALSE
9/11/22,PLT,3668,"Eggplant, Japanese",10,34.25,38.02,10,34.25,38.02,0,0,0.00%,Eggplant, Japanese,,,FALSE,FALSE
9/11/22,PLT,3758,"Eggplant, African (Bitter ball)",22,24,26.64,22,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
9/11/22,RSV,3755,Carrots,32,36.75,40.79,32,36.75,40.79,0,0,0.00%,Carrots,,,,FALSE,FALSE
9/11/22,SRF,3201,"Tomatoes, Roma",18,40.5,44.96,18,40.5,44.96,0,0,0.00%,Tomatoes, Roma,,,FALSE,TRUE
9/11/22,SRF,3759,Onions,30,46.25,51.34,30,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,TRUE
9/11/22,SXF,3758,"Eggplant, African (Bitter ball)",11,24,26.64,11,24,26.64,0,0,0.00%,Eggplant, African (Bitter ball),,,FALSE,FALSE
9/11/22,SXF,3826,"Greens, Sweet Potato Leaves",50,35.25,39.13,50,35.25,39.13,0,0,0.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
9/11/22,TXI,3758,"Eggplant, African (Bitter ball)",11,24,26.64,NA,NA,NA,1,0,NA,Eggplant, African (Bitter ball),,,FALSE,FALSE
9/11/22,TXI,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,5,35.25,39.13,0,0,-50.00%,Greens, Sweet Potato Leaves,,,FALSE,FALSE
9/11/22,YMF,3132,"Carrots, Rainbow",11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots, Rainbow,,,FALSE,TRUE
9/11/22,YMF,3200,"Tomatoes, Grape",18,40.5,44.96,18,40.5,44.96,0,0,0.00%,Tomatoes, Grape,,,FALSE,TRUE
9/11/22,YMF,3668,"Eggplant, Japanese",10,34.25,38.02,23,34.25,38.02,0,0,130.00%,Eggplant, Japanese,,,FALSE,TRUE
9/11/22,YMF,3755,Carrots,11,36.75,40.79,NA,NA,NA,1,0,NA,Carrots,,,,FALSE,TRUE
9/18/22,AGF,3189,"Squash, Winter, Delicata",90,40.75,45.23,90,40.75,45.23,0,0,0.00%,Squash, Winter, Delicata,,TRUE,TRUE
9/18/22,AGF,3201,"Tomatoes, Roma",10,40.5,44.96,20,40.5,44.96,0,0,100.00%,Tomatoes, Roma,,,TRUE,TRUE
9/18/22,AGF,3759,Onions,20,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,TRUE,TRUE
9/18/22,BXF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,TRUE,FALSE
9/18/22,CAL,3153,"Peppers, Jalapeno",12,30,33.3,12,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,TRUE,TRUE
9/18/22,CAL,3189,"Squash, Winter, Delicata",60,40.75,45.23,60,40.75,45.23,0,0,0.00%,Squash, Winter, Delicata,,TRUE,TRUE
9/18/22,CAL,3759,Onions,20,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,TRUE,TRUE
9/18/22,CBS,3153,"Peppers, Jalapeno",12,30,33.3,NA,NA,NA,1,0,NA,Peppers, Jalapeno,,,TRUE,TRUE
9/18/22,CBS,3201,"Tomatoes, Roma",25,40.5,44.96,NA,NA,NA,1,0,NA,Tomatoes, Roma,,,TRUE,TRUE
9/18/22,CHO,3200,"Tomatoes, Grape",10,40.5,44.96,10,40.5,44.96,0,0,0.00%,Tomatoes, Grape,,,TRUE,FALSE
9/18/22,CHO,3458,"Peppers, Habanero",10,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,TRUE,FALSE
9/18/22,CTH,3202,"Tomatoes, Slicers",15,46,51.06,15,46,51.06,0,0,0.00%,Tomatoes, Slicers,,,FALSE,FALSE
9/18/22,D2D,3200,"Tomatoes, Grape",10,40.5,44.96,18,40.5,44.96,0,0,80.00%,Tomatoes, Grape,,,TRUE,TRUE
9/18/22,DTF,3202,"Tomatoes, Slicers",36,46,51.06,36,46,51.06,0,0,0.00%,Tomatoes, Slicers,,,TRUE,FALSE
9/18/22,KHF,3153,"Peppers, Jalapeno",12,30,33.3,12,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,FALSE
9/18/22,KHF,3201,"Tomatoes, Roma",36,40.5,44.96,36,40.5,44.96,0,0,0.00%,Tomatoes, Roma,,,FALSE,FALSE
9/18/22,KHF,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,NA,Onions,,,,FALSE,FALSE
9/18/22,KSL,3202,"Tomatoes, Slicers",15,46,51.06,NA,NA,NA,1,0,NA,Tomatoes, Slicers,,,FALSE,FALSE
9/18/22,KSL,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,NA,Greens, Mustard,,,FALSE,FALSE
9/18/22,KSL,3828,"Peppers, Bell",10,40.75,45.23,NA,NA,NA,1,0,NA,Peppers, Bell,,,FALSE,FALSE
9/18/22,LDX,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers, Jalapeno,,,FALSE,TRUE
9/18/22,LDX,3458,"Peppers, Habanero",11,40.5,44.96,NA,NA,NA,1,0,NA,Peppers, Habanero,,,FALSE,TRUE
